"Date","PISPPR01CAM661N"
1981-01-01,45.0884930408385
1981-02-01,44.6760982874162
1981-03-01,45.0884930408385
1981-04-01,45.0884930408385
1981-05-01,45.707085170972
1981-06-01,47.7003264791798
1981-07-01,48.5251159860244
1981-08-01,48.5938484449281
1981-09-01,48.2501861504095
1981-10-01,49.4873704106764
1981-11-01,49.0062431983504
1981-12-01,47.2879317257575
1982-01-01,49.0062431983504
1982-02-01,49.6935677873876
1982-03-01,49.6935677873876
1982-04-01,50.0372300819062
1982-05-01,50.6558222120396
1982-06-01,50.4496248353285
1982-07-01,51.6868090955954
1982-08-01,51.3431468010768
1982-09-01,51.6180766366917
1982-10-01,50.9994845065582
1982-11-01,50.6558222120396
1982-12-01,50.8620195887508
1983-01-01,51.8930064723066
1983-02-01,52.4428661435363
1983-03-01,52.2366687668252
1983-04-01,52.8552608969586
1983-05-01,52.8552608969586
1983-06-01,52.8552608969586
1983-07-01,52.7177959791512
1983-08-01,53.0614582736698
1983-09-01,52.7865284380549
1983-10-01,53.0614582736698
1983-11-01,52.7865284380549
1983-12-01,53.1989231914772
1984-01-01,53.5425854859958
1984-02-01,53.8175153216106
1984-03-01,54.3673749928404
1984-04-01,54.711037287359
1984-05-01,54.7797697462627
1984-06-01,54.7797697462627
1984-07-01,54.5048399106478
1984-08-01,53.8175153216106
1984-09-01,53.6113179448995
1984-10-01,53.2676556503809
1984-11-01,55.3983618763961
1984-12-01,55.3983618763961
1985-01-01,55.2608969585887
1985-02-01,55.5358267942036
1985-03-01,55.7420241709147
1985-04-01,55.6045592531073
1985-05-01,55.6045592531073
1985-06-01,54.9859671229738
1985-07-01,54.1611776161292
1985-08-01,53.8862477805144
1985-09-01,53.6113179448995
1985-10-01,54.2986425339367
1985-11-01,55.1234320407813
1985-12-01,55.6045592531073
1986-01-01,53.8175153216106
1986-02-01,50.1746949997136
1986-03-01,46.188212383298
1986-04-01,42.8890543559196
1986-05-01,42.8890543559196
1986-06-01,43.3701815682456
1986-07-01,42.7515894381122
1986-08-01,43.026519273727
1986-09-01,44.0575061572828
1986-10-01,44.2637035339939
1986-11-01,44.6073658285125
1986-12-01,44.8822956641274
1987-01-01,45.7758176298757
1987-02-01,46.5318746778166
1987-03-01,46.188212383298
1987-04-01,46.8068045134315
1987-05-01,48.4563835271207
1987-06-01,49.2124405750616
1987-07-01,49.7623002462913
1987-08-01,50.3808923764248
1987-09-01,50.1059625408099
1987-10-01,49.7623002462913
1987-11-01,49.831032705195
1987-12-01,49.6935677873876
1988-01-01,48.7313133627356
1988-02-01,47.4941291024686
1988-03-01,47.0817343490464
1988-04-01,47.0817343490464
1988-05-01,47.906523855891
1988-06-01,48.0439887736984
1988-07-01,47.3566641846612
1988-08-01,46.3944097600092
1988-09-01,46.1194799243943
1988-10-01,45.707085170972
1988-11-01,45.5696202531646
1988-12-01,46.0507474654906
1989-01-01,47.2879317257575
1989-02-01,47.4941291024686
1989-03-01,48.9375107394467
1989-04-01,49.4186379517727
1989-05-01,49.6935677873876
1989-06-01,49.349905492869
1989-07-01,49.2124405750616
1989-08-01,48.8000458216393
1989-09-01,47.906523855891
1989-10-01,48.2501861504095
1989-11-01,47.906523855891
1989-12-01,47.5628615613724
1990-01-01,48.118969637957
1990-02-01,49.3936443303532
1990-03-01,49.3936443303532
1990-04-01,48.118969637957
1990-05-01,48.012746746924
1990-06-01,46.9505178365938
1990-07-01,46.7380720545278
1990-08-01,49.7123130034522
1990-09-01,53.5363370806409
1990-10-01,56.6168009205984
1990-11-01,56.8292467026644
1990-12-01,54.5985659909711
1991-01-01,53.1114455165088
1991-02-01,50.3496503496504
1991-03-01,48.331415420023
1991-04-01,47.3754094007259
1991-05-01,46.7380720545278
1991-06-01,46.8442949455608
1991-07-01,46.5256262724617
1991-08-01,46.6318491634947
1991-09-01,46.2069575993627
1991-10-01,46.5256262724617
1991-11-01,46.6318491634947
1991-12-01,45.2509515800655
1992-01-01,44.6136142338674
1992-02-01,45.7820660352306
1992-03-01,45.8882889262636
1992-04-01,46.5256262724617
1992-05-01,48.012746746924
1992-06-01,49.1811985482872
1992-07-01,49.0749756572541
1992-08-01,48.7563069841551
1992-09-01,49.7123130034522
1992-10-01,49.1811985482872
1992-11-01,49.9247587855183
1992-12-01,49.3936443303532
1993-01-01,49.0749756572541
1993-02-01,49.9247587855183
1993-03-01,50.5620961317164
1993-04-01,51.0932105868815
1993-05-01,51.9429937151456
1993-06-01,51.9429937151456
1993-07-01,50.9869876958485
1993-08-01,51.0932105868815
1993-09-01,50.7745419137824
1993-10-01,50.7745419137824
1993-11-01,49.7123130034522
1993-12-01,49.1811985482872
1994-01-01,50.0309816765513
1994-02-01,51.3056563689475
1994-03-01,51.7305479330796
1994-04-01,53.5363370806409
1994-05-01,55.2359033371692
1994-06-01,56.2981322474994
1994-07-01,57.1479153757635
1994-08-01,57.0416924847305
1994-09-01,55.5545720102682
1994-10-01,56.2981322474994
1994-11-01,57.9976985040276
1994-12-01,58.4225900681597
1995-01-01,60.228379215721
1995-02-01,60.9719394529521
1995-03-01,61.1843852350182
1995-04-01,61.5030539081172
1995-05-01,61.0781623439851
1995-06-01,61.0781623439851
1995-07-01,60.334602106754
1995-08-01,60.015933433655
1995-09-01,58.7412587412587
1995-10-01,57.0416924847305
1995-11-01,57.2541382667965
1995-12-01,59.0599274143578
1996-01-01,58.7412587412587
1996-02-01,59.2723731964238
1996-03-01,61.1843852350182
1996-04-01,62.7777286005134
1996-05-01,62.9901743825794
1996-06-01,61.6092767991502
1996-07-01,61.8217225812163
1996-08-01,62.5652828184474
1996-09-01,63.0963972736125
1996-10-01,63.3088430556785
1996-11-01,62.4590599274144
1996-12-01,63.8399575108436
1997-01-01,63.9461804018766
1997-02-01,62.9901743825794
1997-03-01,62.5652828184474
1997-04-01,61.1843852350182
1997-05-01,62.5652828184474
1997-06-01,61.0781623439851
1997-07-01,61.1843852350182
1997-08-01,61.3968310170842
1997-09-01,60.334602106754
1997-10-01,60.7594936708861
1997-11-01,60.015933433655
1997-12-01,57.7852527219616
1998-01-01,56.0856864654333
1998-02-01,55.1296804461362
1998-03-01,53.6425599716739
1998-04-01,54.5985659909711
1998-05-01,54.386120208905
1998-06-01,52.6865539523768
1998-07-01,52.8989997344428
1998-08-01,52.4741081703107
1998-09-01,53.0052226254758
1998-10-01,52.8989997344428
1998-11-01,51.5181021510135
1998-12-01,49.4998672213862
1999-01-01,51.0932105868815
1999-02-01,50.7745419137824
1999-03-01,53.1114455165088
1999-04-01,55.1296804461362
1999-05-01,55.8732406833673
1999-06-01,55.5545720102682
1999-07-01,57.6790298309286
1999-08-01,59.4848189784899
1999-09-01,61.7154996901832
1999-10-01,61.1843852350182
1999-11-01,63.0963972736125
1999-12-01,65.4333008763389
2000-01-01,65.964415331504
2000-02-01,67.8764273700983
2000-03-01,69.1511020624945
2000-04-01,65.1146322032398
2000-05-01,68.9386562804284
2000-06-01,70.6382225369567
2000-07-01,69.5759936266266
2000-08-01,71.1693369921218
2000-09-01,73.7186863769142
2000-10-01,74.1435779410463
2000-11-01,75.7369213065416
2000-12-01,71.5942285562539
2001-01-01,72.7626803576171
2001-02-01,73.4000177038152
2001-03-01,73.1875719217492
2001-04-01,72.7626803576171
2001-05-01,72.9751261396831
2001-06-01,71.2755598831548
2001-07-01,70.0008851907586
2001-08-01,70.0008851907586
2001-09-01,67.8764273700983
2001-10-01,64.3710719660087
2001-11-01,62.3528370363814
2001-12-01,61.7154996901832
2002-01-01,62.9901743825794
2002-02-01,64.4772948570417
2002-03-01,67.9826502611313
2002-04-01,68.7262104983624
2002-05-01,69.5759936266266
2002-06-01,67.9826502611313
2002-07-01,69.2573249535275
2002-08-01,70.1071080817916
2002-09-01,72.019120120386
2002-10-01,72.231565902452
2002-11-01,69.8946622997256
2002-12-01,72.9751261396831
2003-01-01,76.9053731079048
2003-02-01,79.5609453837302
2003-03-01,76.3742586527397
2003-04-01,71.1693369921218
2003-05-01,69.0448791714615
2003-06-01,68.3013189342303
2003-07-01,66.9204213508011
2003-08-01,67.4515358059662
2003-09-01,65.8581924404709
2003-10-01,66.495529786669
2003-11-01,67.5577586969992
2003-12-01,69.3635478445605
2004-01-01,71.5942285562539
2004-02-01,74.5684695051784
2004-03-01,77.7551562361689
2004-04-01,77.5427104541029
2004-05-01,79.6671682747632
2004-06-01,78.7111622554661
2004-07-01,79.8796140568292
2004-08-01,82.7476321147207
2004-09-01,82.4289634416217
2004-10-01,85.9343188457113
2004-11-01,81.3667345312915
2004-12-01,77.6489333451359
2005-01-01,81.4729574223245
2005-02-01,83.9160839160839
2005-03-01,89.0147826856688
2005-04-01,87.9525537753386
2005-05-01,85.0845357174471
2005-06-01,89.5458971408338
2005-07-01,90.9267947242631
2005-08-01,95.2819332566168
2005-09-01,94.9632645835178
2005-10-01,93.9010356731876
2005-11-01,92.6263609807914
2005-12-01,91.4579091794282
2006-01-01,95.8130477117819
2006-02-01,92.9450296538904
2006-03-01,93.9010356731876
2006-04-01,99.7432946800036
2006-05-01,106.435336815084
2006-06-01,103.779764539258
2006-07-01,109.409577764008
2006-08-01,105.160662122687
2006-09-01,99.4246260069045
2006-10-01,96.769053731079
2006-11-01,96.9814995131451
2006-12-01,101.867752500664
2007-01-01,98.9997344427724
2007-02-01,102.292644064796
2007-03-01,104.629547667522
2007-04-01,108.347348853678
2007-05-01,107.922457289546
2007-06-01,108.241125962645
2007-07-01,112.171372930867
2007-08-01,108.878463308843
2007-09-01,108.028680180579
2007-10-01,108.559794635744
2007-11-01,111.852704257768
2007-12-01,112.808710277065
2008-01-01,117.482517482517
2008-02-01,118.544746392848
2008-03-01,126.405240329291
2008-04-01,133.309728246437
2008-05-01,137.664866778791
2008-06-01,143.825794458706
2008-07-01,145.844029388333
2008-08-01,134.796848720899
2008-09-01,125.024342745862
2008-10-01,108.241125962645
2008-11-01,93.2636983269895
2008-12-01,78.604939364433
2009-01-01,79.4547224926972
2009-02-01,80.8356200761264
2009-03-01,90.9267947242631
2009-04-01,91.1392405063291
2009-05-01,92.8388067628574
2009-06-01,98.5748428786404
2009-07-01,95.0694874745508
2009-08-01,98.7872886607064
2009-09-01,97.6188368593432
2009-10-01,99.9557404620696
2009-11-01,102.398866955829
2009-12-01,100.805523590334
2010-01-01,103.992210321324
2010-02-01,103.779764539258
2010-03-01,105.26688501372
2010-04-01,108.453571744711
2010-05-01,101.867752500664
2010-06-01,100.593077808268
2010-07-01,102.398866955829
2010-08-01,105.054439231654
2010-09-01,105.797999468886
2010-10-01,108.984686199876
2010-11-01,111.640258475702
2010-12-01,116.951403027352
2011-01-01,118.650969283881
2011-02-01,122.899884925201
2011-03-01,128.84836682305
2011-04-01,136.071523413296
2011-05-01,129.273258387182
2011-06-01,128.84836682305
2011-07-01,128.317252367885
2011-08-01,125.343011418961
2011-09-01,126.617686111357
2011-10-01,125.236788527928
2011-11-01,128.423475258918
2011-12-01,124.918119854829
2012-01-01,126.299017438258
2012-02-01,127.892360803753
2012-03-01,125.767902983093
2012-04-01,123.2185535983
2012-05-01,121.412764450739
2012-06-01,116.101619899088
2012-07-01,116.207842790121
2012-08-01,120.987872886607
2012-09-01,123.324776489333
2012-10-01,123.112330707267
2012-11-01,120.350535540409
2012-12-01,117.057625918385
2013-01-01,122.474993361069
2013-02-01,125.024342745862
2013-03-01,123.112330707267
2013-04-01,120.244312649376
2013-05-01,121.412764450739
2013-06-01,120.987872886607
2013-07-01,127.361246348588
2013-08-01,128.423475258918
2013-09-01,126.511463220324
2013-10-01,122.368770470036
2013-11-01,117.482517482517
2013-12-01,119.713198194211
2014-01-01,123.006107816234
2014-02-01,130.22926440648
2014-03-01,131.29149331681
2014-04-01,131.397716207843
2014-05-01,130.972824643711
2014-06-01,132.35372222714
2014-07-01,130.547933079579
2014-08-01,127.467469239621
2014-09-01,124.811896963796
2014-10-01,119.606975303178
2014-11-01,112.702487386032
2014-12-01,104.20465610339
2015-01-01,96.0254934938479
2015-02-01,101.867752500664
2015-03-01,100.593077808268
2015-04-01,104.523324776489
2015-05-01,109.197131981942
2015-06-01,109.515800655041
2015-07-01,102.929981410994
2015-08-01,96.0254934938479
2015-09-01,98.3623970965743
2015-10-01,98.1499513145083
2015-11-01,93.7948127821546
2015-12-01,89.0147826856688
2016-01-01,86.2529875188103
2016-02-01,86.7841019739754
2016-03-01,90.7143489421971
2016-04-01,91.4579091794282
2016-05-01,97.8312826414092
2016-06-01,99.8495175710366
2016-07-01,97.1939452952111
2016-08-01,96.45038505798
2016-09-01,96.344162166947
2016-10-01,99.6370717889705
2016-11-01,98.1499513145083
2016-12-01,104.310878994423
2017-01-01,106.222891033018
2017-02-01,107.816234398513
2017-03-01,106.010445250952
2017-04-01,107.922457289546
2017-05-01,106.010445250952
2017-06-01,102.186421173763
2017-07-01,101.336638045499
2017-08-01,102.292644064796
2017-09-01,102.08019828273
2017-10-01,105.904222359919
2017-11-01,111.746481366735
2017-12-01,110.790475347437
2018-01-01,114.614499424626
2018-02-01,114.40205364256
2018-03-01,116.845180136319
2018-04-01,117.801186155617
2018-05-01,122.262547579003
2018-06-01,123.006107816234
2018-07-01,123.962113835532
2018-08-01,118.013631937683
2018-09-01,116.951403027352
2018-10-01,114.40205364256
2018-11-01,100.805523590334
2018-12-01,104.735770558555
2019-01-01,108.666017526777
2019-02-01,111.852704257768
2019-03-01,114.933168097725
2019-04-01,121.518987341772
2019-05-01,118.438523501815
2019-06-01,111.321589802602
2019-07-01,112.808710277065
2019-08-01,110.790475347437
2019-09-01,110.684252456404
2019-10-01,108.453571744711
2019-11-01,110.046915110206
2019-12-01,112.914933168098
2020-01-01,110.578029565371
2020-02-01,105.26688501372
2020-03-01,88.9085597946358
2020-04-01,77.0115959989378
2020-05-01,89.6521200318669
2020-06-01,96.556607949013
2020-07-01,99.4246260069045
2020-08-01,102.505089846862
2020-09-01,100.274409135169
